0	207
1	193
2	139
3	202
4	129
5	140
6	462
7	153
8	181
9	179
10	150
11	129
12	302
13	136
14	197
15	180
16	139
17	112
18	155
19	109
20	280
21	161
22	150
23	131
24	143
25	89
26	92
27	128
28	209
29	107
30	121
31	138
32	72
33	134
34	140
35	250
36	88
37	96
38	222
39	86
40	129
41	85
42	94
43	83
44	103
45	149
46	96
47	87
48	81
49	79
50	176
51	149
52	74
53	141
54	95
55	105
56	53
57	145
58	119
59	76
60	99
61	96
62	152
63	129
64	78
65	109
66	56
67	211
68	96
69	133
70	67
71	90
72	62
73	94
74	85
75	75
76	151
77	113
78	112
79	76
80	74
81	92
82	66
83	129
84	47
85	72
86	84
87	84
88	82
89	111
90	176
91	121
92	62
93	42
94	96
95	67
96	131
97	173
98	57
99	102
100	64
101	40
102	72
103	70
104	90
105	85
106	65
107	55
108	63
109	135
110	59
111	82
112	79
113	56
114	114
115	57
116	39
117	85
118	118
119	51
120	81
121	44
122	62
123	75
124	84
125	62
126	60
127	45
128	52
129	78
130	110
131	47
132	47
133	55
134	64
135	73
136	47
137	100
138	36
139	57
140	55
141	47
142	38
143	61
144	49
145	48
146	91
147	58
148	70
149	75
150	45
151	105
152	86
153	58
154	86
155	34
156	49
157	34
158	64
159	52
160	51
161	37
162	49
163	50
164	42
165	41
166	50
167	61
168	49
169	88
170	72
171	48
172	59
173	94
174	66
175	51
176	49
177	60
178	49
179	37
180	33
181	186
182	86
183	42
184	77
185	63
186	52
187	66
188	58
189	50
190	54
191	66
192	57
193	46
194	31
195	62
196	64
197	55
198	53
199	41
200	33
201	34
202	29
203	80
204	69
205	56
206	46
207	33
208	51
209	53
210	92
211	36
212	51
213	62
214	28
215	37
216	36
217	35
218	57
219	33
220	129
221	85
222	70
223	60
224	76
225	47
226	53
227	66
228	34
229	47
230	33
231	43
232	43
233	51
234	40
235	68
236	28
237	53
238	130
239	92
240	55
241	32
242	48
243	45
244	41
245	39
246	40
247	65
248	33
249	51
250	41
251	33
252	63
253	63
254	53
255	47
256	55
257	58
258	58
259	46
260	40
261	47
262	51
263	44
264	65
265	38
266	49
267	44
268	100
269	89
270	39
271	48
272	59
273	56
274	66
275	95
276	43
277	45
278	148
279	45
280	38
281	36
282	42
283	58
284	48
285	66
286	49
287	79
288	46
289	88
290	69
291	63
292	39
293	86
294	52
295	98
296	64
297	64
298	69
299	68
300	68
301	68
302	68
303	57
304	63
305	54
306	93
307	81
308	84
309	66
310	81
311	85
312	67
313	103
314	136
315	62
316	75
317	88
318	140
319	78
320	79
321	78
322	76
323	88
324	73
325	93
326	76
327	67
328	152
329	78
330	111
331	96
332	101
333	109
334	164
335	64
336	111
337	141
338	102
339	104
340	122
341	75
342	97
343	316
344	104
345	89
346	77
347	97
348	151
349	196
350	135
351	99
352	109
353	85
354	110
355	101
356	117
357	107
358	120
359	112
360	134
361	145
362	109
363	143
364	171
365	188
366	138
367	190
368	138
369	115
370	144
371	157
372	156
373	114
374	133
375	167
376	140
377	178
378	142
379	154
380	122
381	191
382	168
383	162
384	153
385	167
386	183
387	151
388	168
389	145
390	178
391	164
392	145
393	173
394	119
395	195
396	234
397	206
398	197
399	281
400	191
401	431
402	143
403	278
404	245
405	225
406	232
407	176
408	304
409	216
410	186
411	149
412	169
413	324
414	191
415	236
416	237
417	404
418	284
419	217
420	332
421	209
422	302
423	232
424	198
425	280
426	381
427	236
428	320
429	368
430	226
431	251
432	349
433	242
434	235
435	354
436	495
437	466
438	366
439	447
440	314
441	626
442	393
443	387
444	563
445	375
446	400
447	316
448	299
449	361
450	344
451	328
452	268
453	293
454	374
455	343
456	350
457	362
458	484
459	317
460	359
461	288
462	449
463	437
464	362
465	315
466	391
467	624
468	411
469	363
470	496
471	408
472	546
473	369
474	477
475	441
476	862
477	382
478	948
479	600
480	587
481	465
482	495
483	797
484	483
485	510
486	742
487	519
488	689
489	447
490	460
491	512
492	562
493	775
494	493
495	564
496	503
497	805
498	522
499	462
500	435
501	447
502	777
503	752
504	704
505	519
506	644
507	622
508	596
509	601
510	902
511	610
512	524
513	772
514	587
515	628
516	682
517	623
518	677
519	843
520	695
521	943
522	655
523	602
524	806
525	942
526	682
527	744
528	847
529	669
530	794
531	875
532	561
533	792
534	897
535	795
536	778
537	1016
538	770
539	692
540	754
541	746
542	624
543	692
544	725
545	840
546	908
547	722
548	1520
549	718
550	663
551	1032
552	738
553	858
554	766
555	945
556	892
557	907
558	704
559	802
560	730
561	900
562	1087
563	885
564	759
565	849
566	1092
567	1129
568	1089
569	920
570	872
571	914
572	1192
573	849
574	811
575	778
576	924
577	747
578	929
579	935
580	1084
581	774
582	841
583	744
584	738
585	1108
586	1092
587	831
588	831
589	1110
590	856
591	770
592	1064
593	776
594	812
595	1023
596	752
597	960
598	1000
599	882
600	919
601	726
602	711
603	770
604	1038
605	885
606	975
607	927
608	1302
609	1197
610	801
611	801
612	938
613	861
614	1052
615	942
616	1002
617	880
618	1050
619	818
620	1160
621	722
622	1166
623	950
624	1041
625	1092
626	833
627	1010
628	1126
629	874
630	868
631	921
632	1128
633	1218
634	1084
635	822
636	833
637	674
638	952
639	805
640	789
641	988
642	1319
643	1089
644	847
645	907
646	965
647	1018
648	1190
649	934
650	1057
651	1021
652	1134
653	941
654	679
655	783
656	840
657	893
658	885
659	881
660	871
661	803
662	725
663	965
664	1069
665	791
666	982
667	679
668	704
669	811
670	885
671	702
672	824
673	909
674	779
675	729
676	914
677	998
678	815
679	1046
680	764
681	1135
682	734
683	866
684	797
685	926
686	877
687	932
688	762
689	1127
690	867
691	753
692	801
693	745
694	885
695	1117
696	964
697	882
698	800
699	976
700	667
701	1461
702	719
703	837
704	988
705	868
706	769
707	980
708	888
709	625
710	710
711	780
712	746
713	981
714	825
715	1032
716	930
717	1004
718	831
719	982
720	789
721	771
722	1086
723	714
724	772
725	839
726	803
727	939
728	878
729	1001
730	897
731	807
732	937
733	1007
734	917
735	1004
736	784
737	803
738	760
739	1073
740	1007
741	875
742	867
743	853
744	904
745	691
746	913
747	898
748	1134
749	1413
750	916
751	755
752	1102
753	982
754	986
755	927
756	736
757	945
758	753
759	961
760	791
761	815
762	965
763	968
764	868
765	942
766	1029
767	785
768	851
769	1042
770	1002
771	717
772	801
773	1103
774	799
775	893
776	771
777	926
778	1029
779	963
780	767
781	939
782	929
783	926
784	860
785	1104
786	895
787	1010
788	910
789	992
790	831
791	861
792	1219
793	917
794	1065
795	995
796	916
797	935
798	996
799	1099
800	962
801	1114
802	736
803	1094
804	1027
805	1013
806	891
807	1151
808	1113
809	1028
810	1192
811	941
812	869
813	925
814	919
815	858
816	1279
817	1019
818	810
819	1107
820	890
821	851
822	858
823	850
824	870
825	1028
826	1125
827	1024
828	855
829	1044
830	1147
831	968
832	909
833	800
834	961
835	878
836	1063
837	846
838	915
839	974
840	887
841	833
842	1000
843	729
844	900
845	855
846	941
847	763
848	976
849	1229
850	902
851	1234
852	848
853	1113
854	858
855	876
856	1031
857	945
858	954
859	972
860	859
861	1009
862	774
863	740
864	670
865	1015
866	871
867	1038
868	887
869	995
870	1021
871	727
872	762
873	923
874	1015
875	948
876	1042
877	872
878	797
879	834
880	1220
881	933
882	762
883	843
884	815
885	1132
886	1251
887	1438
888	945
889	886
890	1071
891	844
892	863
893	755
894	699
895	886
896	812
897	866
898	966
899	734
900	765
901	813
902	1021
903	782
904	978
905	875
906	813
907	978
908	951
909	843
910	922
911	841
912	894
913	835
914	851
915	810
916	1046
917	777
918	1137
919	746
920	732
921	1014
922	941
923	948
924	785
925	1006
926	803
927	701
928	1042
929	1009
930	783
931	909
932	1026
933	753
934	879
935	646
936	1319
937	702
938	1001
939	898
940	693
941	780
942	913
943	925
944	864
945	889
946	899
947	707
948	881
949	959
950	727
951	820
952	872
953	981
954	899
955	1034
956	1154
957	975
958	880
959	686
960	864
961	946
962	763
963	725
964	807
965	797
966	871
967	922
968	590
969	809
970	781
971	800
972	719
973	1150
974	789
975	792
976	581
977	845
978	658
979	669
980	770
981	650
982	707
983	785
984	612
985	635
986	797
987	777
988	896
989	840
990	663
991	629
992	876
993	663
994	691
995	659
996	767
997	625
998	646
999	783
1000	741
1001	648
1002	655
1003	600
1004	680
1005	828
1006	663
1007	881
1008	726
1009	570
1010	701
1011	746
1012	706
1013	616
1014	554
1015	889
1016	672
1017	543
1018	714
1019	847
1020	585
1021	688
1022	503
1023	688
1024	578
1025	739
1026	486
1027	556
1028	518
1029	492
1030	640
1031	521
1032	504
1033	649
1034	606
1035	783
1036	615
1037	628
1038	522
1039	561
1040	891
1041	794
1042	547
1043	1000
1044	694
1045	539
1046	563
1047	555
1048	686
1049	743
1050	427
1051	522
1052	835
1053	554
1054	568
1055	647
1056	669
1057	863
1058	653
1059	608
1060	579
1061	521
1062	447
1063	771
1064	538
1065	492
1066	635
1067	467
1068	620
1069	879
1070	761
1071	404
1072	672
1073	480
1074	547
1075	575
1076	548
1077	709
1078	805
1079	495
1080	952
1081	485
1082	560
1083	664
1084	474
1085	528
1086	532
1087	705
1088	525
1089	721
1090	595
1091	640
1092	510
1093	648
1094	520
1095	577
1096	758
1097	536
1098	663
1099	572
1100	521
1101	466
1102	782
1103	450
1104	525
1105	484
1106	449
1107	497
1108	702
1109	750
1110	531
1111	735
1112	498
1113	533
1114	601
1115	470
1116	633
1117	846
1118	589
1119	659
1120	728
1121	599
1122	671
1123	369
1124	527
1125	621
1126	553
1127	476
1128	606
1129	413
1130	625
1131	912
1132	601
1133	558
1134	557
1135	456
1136	558
1137	491
1138	554
1139	487
1140	844
1141	433
1142	537
1143	612
1144	739
1145	576
1146	576
1147	711
1148	826
1149	787
1150	628
1151	907
1152	571
1153	520
1154	672
1155	695
1156	451
1157	726
1158	475
1159	536
1160	524
1161	651
1162	475
1163	376
1164	406
1165	615
1166	545
1167	493
1168	525
1169	634
1170	440
1171	966
1172	442
1173	585
1174	465
1175	631
1176	511
1177	776
1178	614
1179	581
1180	571
1181	575
1182	611
1183	630
1184	503
1185	523
1186	455
1187	374
1188	525
1189	532
1190	537
1191	418
1192	437
1193	768
1194	436
1195	471
1196	657
1197	446
1198	408
1199	505
1200	671
1201	525
1202	583
1203	539
1204	745
1205	569
1206	583
1207	736
1208	686
1209	572
1210	605
1211	546
1212	476
1213	550
1214	570
1215	490
1216	462
1217	445
1218	399
1219	743
1220	533
1221	751
1222	449
1223	483
1224	443
1225	499
1226	425
1227	472
1228	396
1229	504
1230	359
1231	565
1232	521
1233	465
1234	704
1235	443
1236	627
1237	438
1238	578
1239	906
1240	505
1241	473
1242	497
1243	544
1244	397
1245	350
1246	596
1247	600
1248	858
1249	446
1250	543
1251	520
1252	458
1253	507
1254	388
1255	784
1256	575
1257	760
1258	527
1259	745
1260	366
1261	441
1262	384
1263	455
1264	413
1265	551
1266	420
1267	338
1268	718
1269	404
1270	730
1271	465
1272	613
1273	437
1274	497
1275	323
1276	527
1277	490
1278	473
1279	411
1280	443
1281	437
1282	802
1283	404
1284	475
1285	504
1286	469
1287	383
1288	372
1289	689
1290	311
1291	302
1292	528
1293	569
1294	563
1295	352
1296	347
1297	376
1298	370
1299	492
1300	348
1301	485
1302	395
1303	556
1304	430
1305	260
1306	381
1307	430
1308	432
1309	394
1310	419
1311	406
1312	357
1313	431
1314	331
1315	390
1316	362
1317	308
1318	342
1319	293
1320	639
1321	379
1322	374
1323	523
1324	486
1325	330
1326	325
1327	453
1328	368
1329	276
1330	338
1331	475
1332	333
1333	337
1334	566
1335	288
1336	360
1337	405
1338	340
1339	279
1340	512
1341	422
1342	376
1343	361
1344	442
1345	357
1346	249
1347	419
1348	344
1349	495
1350	231
1351	723
1352	433
1353	294
1354	490
1355	436
1356	296
1357	252
1358	225
1359	310
1360	414
1361	210
1362	249
1363	225
1364	370
1365	343
1366	259
1367	376
1368	280
1369	600
1370	228
1371	501
1372	276
1373	319
1374	214
1375	269
1376	165
1377	202
1378	200
1379	327
1380	205
1381	224
1382	307
1383	235
1384	241
1385	208
1386	197
1387	310
1388	216
1389	410
1390	283
1391	236
1392	287
1393	246
1394	185
1395	157
1396	271
1397	334
1398	315
1399	160
1400	173
1401	213
1402	498
1403	190
1404	235
1405	192
1406	219
1407	148
1408	369
1409	250
1410	231
1411	162
1412	159
1413	251
1414	195
1415	379
1416	224
1417	180
1418	252
1419	195
1420	139
1421	145
1422	266
1423	298
1424	421
1425	170
1426	138
1427	147
1428	223
1429	502
1430	155
1431	195
1432	205
1433	272
1434	136
1435	152
1436	124
1437	290
1438	256
1439	159
